,audio_id,chunk_id,transcript
1011,1b50681758b74fd4bfd289156c81e17b,8," I will check if the line is still open. Yes sir, we have added the fund. The line will still remain open. I will add it now. Yes sir, it has been added. The line will remain open. I will open it. I will add it. The line will remain open. The line will remain open. Hello. Hello. Sorry for the long halt sir, try again. Your aging debit card is cleared. Now you can punch your order. Thankyou, thankyou. Thankyou, thankyou."
1012,1b50681758b74fd4bfd289156c81e17b,7," I have put the amount in it. 5700 Yes, I am putting 5700. Listen, I have put it in the morning and now also. Condition it so that the stock buyer can sell it."
1013,1b50681758b74fd4bfd289156c81e17b,6," You are given by default margin. You used this. Your account was in negative. You had Rs. 8,028 negative. On 13th you sold out a car segment script. You got profit of Rs. 2064. Ma'am, I am going to"
1014,1b50681758b74fd4bfd289156c81e17b,5," Sir, as I told you, what is the amount on your ledger balance? Sir, it will remain on line. Sir, it is said that you are given by default margin. Your use was here. Your account was in negative. You had Rs. 8,028 negative. After that, on 13th, you sold out a script of a car segment. You got profit of Rs. 2064. Sir, your..."
1015,1b50681758b74fd4bfd289156c81e17b,4," No sir, you have kept a share on collateral sir. I have kept it. You have pledged and kept a share in the holding sir. No, there is no one yet. Yes, sir, as you are showing wrong available fund there, because of which this issue is coming sir. You don't have fund, it is being rejected for Rs. 314. Once the fund is added. Yes sir. I have 97, 96, 97.86 money."
1016,1b50681758b74fd4bfd289156c81e17b,3," I am able to check on the availability of only Rs. 314, sir, ledger balance wise. Because, sir, the rest of your fund, sir, all the things that are available for trading, sir, are not reflecting properly because your margin against assets, sir. Have you kept any collateral in your holdings, sir? No, ma'am. I will add the account now."
1017,1b50681758b74fd4bfd289156c81e17b,2," CRP common note product will be made on line. You have added RG fund, so I can check it. Yes sir. Ok."
1018,1b50681758b74fd4bfd289156c81e17b,1," Good morning, I am choice Banak Sawati speaking. How can I help you? Ma'am, I am not able to buy anything in this account. What is the issue, sir? I am not getting orders, ma'am. I checked, you will not be on line. Order is being rejected. Yes, sir. I checked, you will not be on line. Is this an account named Asha Kumar? Yes, ma'am."
1019,84b813d2f6d8425a868eb0c867d8b0d0,12," Thank you. Any other information? No, thanks. Thank you so much for your very good. Please call and share your feedback rating. Okay. Thank you, guys."
1020,84b813d2f6d8425a868eb0c867d8b0d0,11," Sir, I checked here and you had put the request a long time ago, but it was not reversed. Because of which you did not get the link. I will forward the department now. Now you will get the link. You will have to complete the entire process by going to the link. So when you complete it, it will be automatically completed within 7 working days. I will get the link. The registration will go to the main ID. Now you will get the link within 5 minutes. Okay."
1021,84b813d2f6d8425a868eb0c867d8b0d0,10," 0.13 minus 1.3 Sir, there is no negative here. Your zero balance is 0. No, I am showing 0.139 minus 1. 0.13 is showing. There is no issue with that, sir. I have put a request to close my account. Why hasn't the account been closed yet? I have put a request for closure. I will check your SKI once. I will send it to you."
1022,84b813d2f6d8425a868eb0c867d8b0d0,9," Okay. Okay? So now your amount is zero. Take this balance. Now this minus 13, how much is it showing? Where is your negative shape amount? In the fund."
1023,84b813d2f6d8425a868eb0c867d8b0d0,8," The balance was 15 rupees. Okay. 15 was left. After that, again your DP charge was cut. The AMC charge was cut to 236 rupees. Which was of this year. In this year, your quality holding was not there. Because it has reversed. Okay. Okay. So now your amount is zero. Take the balance. Now the amount of 13 paise is showing. Where are you having an analytic shock? In the fund."
1024,84b813d2f6d8425a868eb0c867d8b0d0,7," That was your first year's interest, I mean last year's interest, because you had kept 10 holdings at that time. Then you had sell out of these holdings, in which 65 was credited to you, because of which your account was 171 negative. After that, you again added a fund of 186 to 28, so this amount is settled there, so that your account"
1025,84b813d2f6d8425a868eb0c867d8b0d0,6, What?
1026,84b813d2f6d8425a868eb0c867d8b0d0,5," your debit was last year's 2006, because of which your account was negative. Then you had traded at 27, in which you had got 65 credit, because of which your account was negative at 171. Your account was already negative at 236."
1027,84b813d2f6d8425a868eb0c867d8b0d0,4, I think you are getting me off the...
1028,84b813d2f6d8425a868eb0c867d8b0d0,3," This was the NC Rewards Yes, this was the NC Rewards But the debit which was 186 and later 15 Why hasn't that been backed yet? Why hasn't it been backed yet? Sir, you had added the amount to 186 Yes, that debit"
1029,84b813d2f6d8425a868eb0c867d8b0d0,2," As you can see here, earlier your DPI was charged which was 236 rupees, it was charged with AMC. Because of which your account was negative 220. But there was no holding in your account, because of which it was reversed. Your amount was reversed by 220. Okay. So now your amount is showing zero here."
1030,84b813d2f6d8425a868eb0c867d8b0d0,1," Good morning sir, how are you? Hi Can you tell me how much you can help me? The amount debited from my account is 186 Ok Can you check it? Ok, I will check it and see if it is safe or not Ok Ok sir, I will just line up for a minute"
1031,4f9d391c15f64cd184a2a7e9e3d214cb,18," Then send me an email. Yes, the email id is already mentioned on the phone application but as your account is dormant, so you need to draft it on. I can just, in our website also our mail id is being mentioned. If you want to write it down, you can just write it down also. Ok, ok. Thank you, thank you. Yes sir. Anything else apart from that?"
1032,4f9d391c15f64cd184a2a7e9e3d214cb,17," Can you send me on WhatsApp? Sir, actually we don't have currently WhatsApp facility. Can you send me a message? SMS facility, only we have email facility."
1033,4f9d391c15f64cd184a2a7e9e3d214cb,16, Hmm.
1034,4f9d391c15f64cd184a2a7e9e3d214cb,15," So I should mail that I want the closure form. Yeah, you want a closure form. Our mail id is customercare. Can you send me on WhatsApp? Sir, actually we don't have currently WhatsApp facility. You can send me a message. SMS facility. Only we have email facility."
1035,4f9d391c15f64cd184a2a7e9e3d214cb,14," Online you first need to download the Choice Linux application. You need to get yourself logged into over there. And there would be GKYC then. First you need to raise a request for the reactivation of account. Within working 48 hours your account would be getting activated once you raise a request. After that you can raise a request from the application for the closure. No, no, I will do offline only."
1036,4f9d391c15f64cd184a2a7e9e3d214cb,13," Ya, you need to mail us on customercareattheredchoicecenter.com This is our register mail id. You can just provide a mail writing down that you want to close your account. Ok, and online, how can I close it?"
1037,4f9d391c15f64cd184a2a7e9e3d214cb,12," So, how can I find the form?"
1038,4f9d391c15f64cd184a2a7e9e3d214cb,11," Offline process, our team would be providing you with an attachment of a copy of a form and whatever the document would be required, you need to manually fill up the form and you need to courier it back on the given bill of address."
1039,4f9d391c15f64cd184a2a7e9e3d214cb,10," We don't have a WhatsApp facility. If you wanted the closure process, there is only two processes. One is the online process and one is the offline process. Offline process, how do I do? Offline process, our team would be providing you with an attachment of a copy of a form and whatever the document would be required, you need to manually fill up the form and you need to courier it back on the given bill of address. So, where we are, how can I find the form?"
1040,4f9d391c15f64cd184a2a7e9e3d214cb,9, Can you please send me the complete scheme on WhatsApp?
1041,4f9d391c15f64cd184a2a7e9e3d214cb,8," No sir, the closure process, have you provided with the closure form which has been manually filled up by you and which has been couriered to our head office?"
1042,4f9d391c15f64cd184a2a7e9e3d214cb,7," I have already given letters, several letters I have given, several emails I have given. No sir, the closure process, the closure process, have you provided with a closure form which has been manually filled up by you and which has been couriered to our head office sir? Can you please send me the complete screen on WhatsApp?"
1043,4f9d391c15f64cd184a2a7e9e3d214cb,6," Yes sir, for that only, for the closure process only. I am just guiding you with the process. If you want to do it online process, so first you need to reactivate your account and then you would be able to raise a request from the application for the closure. And if you want to do it offline process, so you did not need to activate your account. You can manually fill up the forms and code it on the given below address."
1044,4f9d391c15f64cd184a2a7e9e3d214cb,5," Yes sir, as I am able to check that Veena Shukla, your wife's account which is already been closed but one of your account that is on the name of Lomish Shukla that has been inactive due to you haven't trade since very long back. I don't want, I don't want since I have been cheated by your company, my TLS rupees has been gobbled up by your operators. I don't want to continue, please remove my name."
1045,4f9d391c15f64cd184a2a7e9e3d214cb,4, I don't want to continue with choice. Can you please free me of choice?
1046,4f9d391c15f64cd184a2a7e9e3d214cb,3, gobbled up by your operators they told me that we will do the trading on your behalf and about 1.5 lakhs each of my wife and myself was completely drained by your executives after that since 10 years I have not operated my account I don't want to continue with choice can you please free me of choice
1047,4f9d391c15f64cd184a2a7e9e3d214cb,2," Good morning to you. You see, I had opened an account in my name and wife's name about 10 to 12 years back into your choice. Okay. After that, all my money was"
1048,4f9d391c15f64cd184a2a7e9e3d214cb,1, Good morning choice for Nixawati. Can you tell me how I can help you? Good morning to you. You see I had opened an account in my name and wife's name about 10 to 12 years back into your choice. Okay. After that all my money was
1049,f446170662214114ae837103850156bb,9," Now you will get the link. Any other information? No. Thank you so much, Manu. Very good. Please share your feedback on the call. Thanks for calling."
1050,f446170662214114ae837103850156bb,8, Yes.
1051,f446170662214114ae837103850156bb,7," I have already registered it. No, that one is reserved for trading. I have already registered it for trading only. I have already registered it. I have already registered it. Yes. I will provide you the link again. You have to complete the process of signing by going to the link. After completing the process, the account will be closed automatically. After completing the process, the account will be closed automatically. Okay."
1052,f446170662214114ae837103850156bb,6," Yes, you have applied. The request you had already put in, was only for trading. It was cancelled. You will have to put the request after a while. I have already put it, ma'am. I have put it twice."
1053,f446170662214114ae837103850156bb,5," Nice. Ma'am, here... Did you apply? Yes, you applied. The request you had put in earlier, that was only for trading, ma'am. It was cancelled. You will have to put the request after a while. So, I have put it in your link. Already, ma'am. I have put it twice."
1054,f446170662214114ae837103850156bb,4," Hello. One minute, Nandini. You completed the e-sign, right? What? You completed the e-sign process, right?"
1055,f446170662214114ae837103850156bb,3, I was checking the line.
1056,f446170662214114ae837103850156bb,2," Why should I close the account? You can leave it as it is. I already told you. Already you told me. Okay, I will check your status. Okay? Just a minute, I will check. Okay. So, the account is already open and if you need the money, please contact me or the account should be open. Okay. Okay. Hello, one minute. Did you complete the e-sign process? What? Did you complete the e-sign process?"
1057,f446170662214114ae837103850156bb,1," Hello ma'am, I have been sending requests for account closure. I have been getting links. Rajlakshmi's name is on the card. Yes. I want to close the account. Can you tell me the reason? No."
1058,67de7bb1fe2a4ef59ea4b2b4f3c6e975,16," I am also in banking. I have not gone to the branch yet. I am at home. I will know when I go to the branch. If you have done RTGF, then I will know whether there is a holding on it or not. Yes sir. No issues. Yes sir. Thank you. Thank you for coming."
1059,67de7bb1fe2a4ef59ea4b2b4f3c6e975,15," Tell me, the amount I made in my transaction, will it come or not? It will go in fraud too. It will come. It will come. It is 2 o'clock in the morning. And this is not right. Whatever it is, what happens if it comes 10,000, 12,000, 7,000? Is it worth living? I was going to put it in, I put it for tea. I was forced, I said okay. Let's put some amount and see what happens. That's it. I have put it in. I have put it in. I have put it in."
1060,67de7bb1fe2a4ef59ea4b2b4f3c6e975,14," I had a loss of 7000-8000, I did not put it, I put it to try. If I put 50000 here, then my loss would be 30000. If I return 4000 in 12000, then how much is my loss? It went above 60%, 70%-80%. If I put 50000, then my loss would be 30000-60000."
1061,67de7bb1fe2a4ef59ea4b2b4f3c6e975,13," And the rest of the GST and... No sir, you didn't have any information about how much your brokerage charges are? There was no operation. It was normal. There was no need to give the brokerage charges. There were no charges."
1062,67de7bb1fe2a4ef59ea4b2b4f3c6e975,12," We will not eat sir, you are mentioning only the brokerage charges that are required. What is brokerage charges? There is no other company that is running. And now the size of the load has also increased, as you know. I buy 1500 in euro. We don't buy 1500. We do. It is the same charge. One time 20 rupees buy, 20 rupees sell."
1063,67de7bb1fe2a4ef59ea4b2b4f3c6e975,11," How will you eat 50,000 rupees of it in that currency?"
1064,67de7bb1fe2a4ef59ea4b2b4f3c6e975,10, If someone invests 1 lakh
1065,67de7bb1fe2a4ef59ea4b2b4f3c6e975,9," This is 1800 rupees book rate charge, you have taken book rate charge. What book rate charges have you taken?"
1066,67de7bb1fe2a4ef59ea4b2b4f3c6e975,8," How much is the brokerage charge of Apollo? For sale and buy? If you buy a load, it is 50 rupees. If you sell, it is 50 rupees. And you have to pay 0.03% brokerage charges. Means This is 1800 rupees brokerage charge. Means you have taken a brokerage charge. What brokerage charges did you pay? Means if someone will pay 1 lakh,"
1067,67de7bb1fe2a4ef59ea4b2b4f3c6e975,7," If I put 12,000 in this, then I will get 6,800 brokerage charges. How can this be possible? 6,800 are your brokerage charges because you have bought and sold in 1607 quantity yesterday. Your per load is 50 rupees."
1068,67de7bb1fe2a4ef59ea4b2b4f3c6e975,6," 50,000 is a capital of 1 lakh. We go to buy and sell at least 60-70 times. According to that, after doing brokerage 20-20 and GST, we give 3000-4000 maximum. That means, when they go around 50 lakhs, total trading goes, then it goes to cut 2000-3000."
1069,67de7bb1fe2a4ef59ea4b2b4f3c6e975,5," I have taken all the quantity, okay, leave that. It is not a poker skit. We do it. I was already in zero-dome. But if any of your clients has forced me, then you can do it. See what I have done. I do a transaction of 50 lakhs in zero-dome. Hmm."
1070,67de7bb1fe2a4ef59ea4b2b4f3c6e975,4," But in this morning, you have bought and sold in the quantity of 1660 yesterday in Nifty and Bank Nifty. So including your brokerage and all, the profit and loss that was made, your ledger of 7230 was made. So your deducted 7230 from 12000, so your child is 4770 rupees. No, no, one minute, one minute."
1071,67de7bb1fe2a4ef59ea4b2b4f3c6e975,3," or 2-3 pm yes, it comes between 2-3 pm yesterday my day's trade was 800 rupees I had 12000 deposit in fund and yesterday's was negative money, whatever it was in the end it was above 800"
1072,67de7bb1fe2a4ef59ea4b2b4f3c6e975,2, Are you talking about the last day? Yes. Tell me. I had requested for my fund. It is showing successful. But the fund is not coming. It will not come now. It will come by 2-3 pm. Payout.
1073,67de7bb1fe2a4ef59ea4b2b4f3c6e975,1," Hello, this is my phone. Look, I have an ID. Please wait for a moment. ID is QM01. Please stay on the line."
1074,3d34e9b1854d4852ba471bc85efca513,9, Hello. Hello. Hello.
1075,3d34e9b1854d4852ba471bc85efca513,8," Hello, sir. Deetha."
1076,3d34e9b1854d4852ba471bc85efca513,7," Sir, you can send me a request but I will first confirm it. Then I will tell you. Sir, I will request you to stay on the line."
1077,3d34e9b1854d4852ba471bc85efca513,6," Should I send the request or not? Sir, you can send the request but I will confirm it first. Then I will tell you. I will send the request. Please stay on the line. Okay sir. Yes sir. Sir, I am calling you. Okay sir. Yes sir. I will send the request. Okay sir. Yes sir. Okay sir. I will send the request. Okay sir. Okay sir. Yes sir. Okay sir. Yes sir. Okay sir. Okay sir. Okay sir. Okay sir. Oh, you are calling now? What do you want to say? Go from the station and you can make the call. What do you want me to do? What should we do? Sir, you are busy with your work. No, sir, my job is to tell you the problem in this matter. Okay. Okay, sir, I will call you. Okay, sir, I will call you. Hello? Hello?"
1078,3d34e9b1854d4852ba471bc85efca513,5," It is not cancelled because the payment you put for withdrawal is proceeded further. If it is cancelled, then it is cancelled from the side of the client. It is not automatically cancelled. But sir, still once I will get this checked in our backend team. That you had put a request for withdrawal, was showing in pending. And after pending, you are also showing this request to be cancelled. So I will get it checked in our team once."
1079,3d34e9b1854d4852ba471bc85efca513,4," Sir, you have raised the request for fund withdrawal of Rs. 4361. Okay. And this request is showing as cancelled. You are telling that it is cancelled. I wanted to know why it is cancelled. I understood it. How can it be auto cancelled?"
1080,3d34e9b1854d4852ba471bc85efca513,3," Sir, the fund available in my application choice, I have to withdraw that fund in the bank account. Okay. I had sent a request in the morning, it was in auto pending, so it has been cancelled automatically. It has been cancelled? Yes. Okay sir, I will check once, please don't get in line. Okay. Yes sir."
1081,3d34e9b1854d4852ba471bc85efca513,2, Hello sir. Yes sir.
1082,3d34e9b1854d4852ba471bc85efca513,1, I am Aman from CropNone Choice Broking. How can I help you? Hello Sir Yes Sir
1083,dd2b8beab6d64fa7bce1a51110fd9c4f,15," There will be no company in between, right? Yes sir. Yes sir. Please give us some time. If you don't want to share with anyone, we are already raising it in the concern department. As soon as we do it, you can place it yourself in the application. Okay, okay. I will install it now. I will install the application now. Okay? Just wait. Okay, it will be done. Thank you. Thank you for calling us, Arjun. It was nice. Thank you."
1084,dd2b8beab6d64fa7bce1a51110fd9c4f,14," Sir, semi-hard-lungs rule-wise, they don't share the credential. If you share the credential, you will be responsible and the company will not be responsible for it."
1085,dd2b8beab6d64fa7bce1a51110fd9c4f,13," Branch people say that if needed, then call them. It will be done from here. Sir, semi-hard-lungs rule-wise, they don't share credentials. If you share credentials, then you will be responsible and the company will not be responsible for it."
1086,dd2b8beab6d64fa7bce1a51110fd9c4f,12," Okay. Yes, sir. And any other information, sir? No, no. There won't be an answer, madam. If you want to do it. No. Please call on the call and create page."
1087,dd2b8beab6d64fa7bce1a51110fd9c4f,11," Okay, and will the order be placed through branches also? Sir, it will be done through call and trade only. I will place it through call and trade only. Sir, don't you do it through branch also? Sir, you share ID password with branch. As per the guidelines, you don't share credentials. Okay. Yes, sir. And, did anyone join, sir? No, no. It will not be done through branch, madam. No, you place it through call and trade only."
1088,dd2b8beab6d64fa7bce1a51110fd9c4f,10," Okay sir, shall I call someone else? No, no, no, no, thanks. You can call here and book a trade from there. Can I get your order punched? We will directly take the call. Yes, we will take the call. Call the register and mobile number."
1089,dd2b8beab6d64fa7bce1a51110fd9c4f,9," Give us some time, he will have to check. Yes, we are having a problem after checking."
1090,dd2b8beab6d64fa7bce1a51110fd9c4f,8," 2 double zero. Confirm it once. Not double or double. 2 double zero. Yes, sir. Call here and get your order crunched. Please give us some time. We are raising our team. Ma'am, there shouldn't be any issue. It's Monday. Please give us some time. We have to check. Please give us some time. Yes, we have to check. We are facing a problem."
1091,dd2b8beab6d64fa7bce1a51110fd9c4f,7," From where do I have to place this order? The number of the call and greet will be there. You can call there and place the order. Do you have the number? Yes, sir. Please note down the number. Tell me. 888 888 999 999 200 2 00 200"
1092,dd2b8beab6d64fa7bce1a51110fd9c4f,6," So, if we want to place an order, how can we do it? We can't place an order from here. Sir, if you want to place an order, place it urgently through the top-call-down facility."
1093,dd2b8beab6d64fa7bce1a51110fd9c4f,5," So all the customers are facing this problem? Yes sir, many customers are facing this issue. Even though the internet is working, it is telling that the connection is lost. The whole tower is being destroyed. Yes sir, I will further answer the email for you. It is my daily issue."
1094,dd2b8beab6d64fa7bce1a51110fd9c4f,4," Yes sir, try to raise it further in the concern department because many crimes are facing this issue. I am raising it in the concern department on your behalf. Please give some time."
1095,dd2b8beab6d64fa7bce1a51110fd9c4f,3," Sir, I am going to be on line for one application. Please reinstall the application. After uninstalling the application, you are saying to reinstall it? Yes. Will it be done? Yes, sir. Try it. I will raise it further in the concern department. Because, sir, many crimes are facing this issue. I am raising it in the concern department on your behalf. Please wait for some time."
1096,dd2b8beab6d64fa7bce1a51110fd9c4f,2," Sir, can you tell me if you can login through mobile number or client id? Client id through mobile number. No sir, login through mobile number or client id? Through mobile number. Sir, login through mobile number?"
1097,dd2b8beab6d64fa7bce1a51110fd9c4f,1," Hello, I am talking to Choice Connect. Can you please tell me how can I help you? Hello, How are you? How are you talking to me, madam? Yes, tell me what is the issue? Yes, madam, there is an issue in your app. It is loading. When you log in, the application is loading, right? Yes."
1098,e5666e178ace47a2beb3a954327f5af0,13, Anything else?
1099,e5666e178ace47a2beb3a954327f5af0,12," Sir, is it necessary to mention you or keep it as it is? No, sir. There is no need to mention. This will be updated, sir. Okay, fine. Then I will call him back at 4-5 pm. What will I have to do? Sir, call him at 5-6 pm. Okay, no problem."
1100,e5666e178ace47a2beb3a954327f5af0,11," Does it take so much time? It never takes time. It takes time this time only. Yes, sometimes it happens that it takes time to get the payment and withdraw. Yes, sometimes it takes time."
1101,e5666e178ace47a2beb3a954327f5af0,10," Ok Sir, I am requesting you to wait for the status to be shown as pending until it is updated. So please wait for it. Sir, does it take this much time? It never takes time. It takes time this time only. Yes Sir, sometimes it happens that the payment is delayed."
1102,e5666e178ace47a2beb3a954327f5af0,9," The payment you were taking, sir, you took it in the bank of Baroda, the account you added in the bank, right? Yes sir, we did it by mistake, we bought some shares, then we did not see the market price, then we will fill it later. So I withdrew the payment, after withdrawing, I still have not received money in my account. You have withdrawn the payment in the bank of Baroda, right sir? Yes sir, absolutely correct."
1103,e5666e178ace47a2beb3a954327f5af0,8, This is showing pending because you have placed your request but it is not approved yet. I am checking here that it is not showing any request. How will we be able to do this pending to succeed? You don't have to do anything. Our team will check and update the status.
1104,e5666e178ace47a2beb3a954327f5af0,7, I have seen the pending after going to request 8500
1105,e5666e178ace47a2beb3a954327f5af0,6," Yes See, it is showing the amount of the ledger I clicked on withdraw and put the amount of 8500 rupees Ok After withdrawing, it is showing the message that you have shown it after going to view request Pending 8500 rupees"
1106,e5666e178ace47a2beb3a954327f5af0,5," Subway is open from 10 to 11 o'clock. Pending is shown till now. What is the issue? Sir, I am checking here. Are you showing any request for withdrawal? One minute. I will open the choice account. One minute. See, we are in funds."
1107,e5666e178ace47a2beb3a954327f5af0,4," Sir, what is the amount you requested? Rs. 8500"
1108,e5666e178ace47a2beb3a954327f5af0,3," Account is registered on your name, Mahinder Ramesh Lal Chawla. Yes, the details are correct. Okay, I will check your details. Please write it down. Okay. Okay, I will check your details. Please write it down. Okay. Okay. Okay. Okay. Okay. Okay. Okay. Okay. Okay. Okay. Okay. Okay. Okay. Okay. Okay. Okay. Okay. Okay. Okay. Okay. Okay. Okay. Okay. Okay. Okay. Okay. Okay. Okay."
1109,e5666e178ace47a2beb3a954327f5af0,2," and people are saying,"
1110,e5666e178ace47a2beb3a954327f5af0,1," I am talking to Kodaphone Choice Broking. What kind of help do you need? In HDK002, a withdrawal of 8500 has been added. Till now, the payment is pending. What is the reason? I will check. Sir, what is the client ID? HDK002 Yes, sir. HDK002"
1111,706b4787eadf4f04a0e7ce17ae190611,20, I have no account with them. Either you tell me the client id details so that I can check. I will give you the details later. Did anyone else join? No. Thank you for calling choice one sound ic.
1112,706b4787eadf4f04a0e7ce17ae190611,19, This is 55498G. I am not getting any account from this. Tell me your client id.
1113,706b4787eadf4f04a0e7ce17ae190611,18," Any other information? No, I wanted to ask about the tax. How much does it cost for the brokerage? Sir, as I checked, you have a non-registered mobile number. Can I check your registered mobile number? This is 55498070. I am not getting any account reflected in this. Tell me the client ID."
1114,706b4787eadf4f04a0e7ce17ae190611,17," What is the current name according to you? Sir, we also didn't know that. The separate department initiates the fund by default. You will have to wait. If you don't want it, then you will get the fund by default and you will have to add the fund later on. We will not be able to take any further action on this, sir. Okay."
1115,706b4787eadf4f04a0e7ce17ae190611,16," That will differ by itself. According to the current names, what is it? Sorry Sir?"
1116,706b4787eadf4f04a0e7ce17ae190611,15," Generally, quarter to quarter, quarter one, quarter two, quarter two, Yes, it is quarterly. Sometimes, even monthly payouts are accessed. It depends on the SEBI norms. It will differ by the way. What is the current norms? Sorry, sir."
1117,706b4787eadf4f04a0e7ce17ae190611,14," If they want it before then you can generate a self request. You will get the fund in your account. No, but if I have to keep it in that, I have to take the money back. No, it is not possible. They don't have any rules where your quarterly payout initiation will not be possible. They let us initiate all clients according to the rules and norms of all card links."
1118,706b4787eadf4f04a0e7ce17ae190611,13," Will it be returned in January? Sir, we can't comment on the time. We can release the exchange at the time you told us."
1119,706b4787eadf4f04a0e7ce17ae190611,12," So this quarter is of October, November, December. Will it be returned in January? Sir, we can't comment on the time. We will release the exchange at the time you told us."
1120,706b4787eadf4f04a0e7ce17ae190611,11," If you want to keep it in your payout, then you should return the compulsory. Sir, compulsion is as per SEBI norms, rules from the exchange side. If you are not trading for a long time, then quarterly payout is given. Quarterly and yearly payout, sir. So, sir, in the application, payout is given to all the clients. Then you can directly add the fund again, sir."
1121,706b4787eadf4f04a0e7ce17ae190611,10," No, the remaining amount is automatically refunded in the bank account. No sir, it is not automatically released. It is kept when you have not done any trading and when the quarterly payout is done. In three months, quarterly payout is done according to exchange rules and regulations. Before that, if you ever need it, you can withdraw the self-payout yourself."
1122,706b4787eadf4f04a0e7ce17ae190611,9," In one month. So what is the time limit of the refund after some days? There is no refund if you want to initiate payout. You can initiate payout anytime through application. You can't withdraw payout on the day of payment. Sir, after that, if you want to withdraw your fund, you can withdraw it."
1123,706b4787eadf4f04a0e7ce17ae190611,8," Sir, you are saying that if you sell out a stock, then how long will you be able to release the fund? No, I am not doing that. For example, if we sell a case equity fund of 20,000, consider that. Yes, sir. And in that 15,000 X. Consider that it is enough."
1124,706b4787eadf4f04a0e7ce17ae190611,7," After so many days, the unused money that we deposit in national stock exchange, Okay? Okay. So, the money that is not invested, we get a refund from that."
1125,706b4787eadf4f04a0e7ce17ae190611,6," I have already got the account. It's size is broken. So the thing is, the money that is returned,"
1126,706b4787eadf4f04a0e7ce17ae190611,5," Sorry? Call is from your side. Sir, as we are from the customer care head office department, we do not initiate any calls. There might be some brokers who might have taken a franchisee of a company. They might be calling you regarding the opening of any stock market account. Are you interested in opening any account over here?"
1127,706b4787eadf4f04a0e7ce17ae190611,4," No, I am not going to do this."
1128,706b4787eadf4f04a0e7ce17ae190611,3," Yes, sir. But may I know the issue as I am unable to check any kind of details over here. Do you have a query related to stock market? No, I have no queries."
1129,706b4787eadf4f04a0e7ce17ae190611,2," No, our call was, choice is broken. Yes sir. Hello, yes. The call was, it was stopped before the time of the decision. In which language are you speaking, in Marathi or English? Sir, we are comfortable speaking in either English or Hindi language, not in Marathi."
1130,706b4787eadf4f04a0e7ce17ae190611,1," Good morning, I am from Choice Manik. How can I help you? I received a call from Choice Exe... Choice Rooking? Yes, sir. Hello, yes. The call was... It was stopped before it was counted. In which language? I should talk? I should talk in Marathi or English? We are comfortable speaking in either English or Hindi language, not in Marathi."
1131,dba7c76bf430456783dde8889ea9d3c3,20," 3600477 Ok ma'am, thank you. Yes, did you call me earlier? No. Thank you for calling Choisanak Sound."
1132,dba7c76bf430456783dde8889ea9d3c3,19, Number is 750 750
1133,dba7c76bf430456783dde8889ea9d3c3,18," Yes, I will provide you the number."
1134,dba7c76bf430456783dde8889ea9d3c3,17," Sir, you have to mail the answer for transfer. I am a customer at the ratechoiceender.com. If you can transfer, the transfer team will check the criteria. If you can transfer, your account will be transferred. Ma'am, what is the number of Surajee? Yes, sir. I will provide your number. It will be prepared on the line. The number is 750. 750"
1135,dba7c76bf430456783dde8889ea9d3c3,16," Ok ma'am Go to reply all Ma'am, who is my RM? I will tell you who is your RM Your RM is Suraj ji His name is Suraj He is your RM sir Ma'am, can it be possible?"
1136,dba7c76bf430456783dde8889ea9d3c3,15, Reply All Ticket No. is 4810314
1137,dba7c76bf430456783dde8889ea9d3c3,14," Ma'am, okay. Ma'am, the reply all ticket number is 4810314, sir. Okay, ma'am. Ma'am, go to reply all and then... Ma'am, now I... now I... my RM number... Who is my RM, ma'am? Yes, sir, I will tell you who your RM is, sir. Your RM is Surajji. His name is Suraj. He is your RM, sir. Ma'am, can it be possible?"
1138,dba7c76bf430456783dde8889ea9d3c3,13," No sir, we have been told that on 12 December 8.57 am, there is no holding in the Dehsh Unu holdings, but there is a margin against holding. So, our team had already reported this 4 days before, like 12 December 6.59 am. We had reverted you around 7 pm to send you a screenshot. Yes ma'am. After that, further... I have also replied at 7 pm. No sir, that reply has not been received. Now go to the reply hall again and attach it there."
1139,dba7c76bf430456783dde8889ea9d3c3,12," I got only one ticket, sir, which I told you about pledge stocks. Yes, ma'am. I have mailed again at 7 pm on December 12."
1140,dba7c76bf430456783dde8889ea9d3c3,11," Look, I have a small problem."
1141,dba7c76bf430456783dde8889ea9d3c3,10," What's going on? Please attach the file there, sir. What should I do, ma'am? Please attach the file, sir. Ma'am, I've sent it after attaching it. After that, there's no revert. I've sent it after attaching it. No, no. Can you tell me the ticket number? As if it's not reflecting here, sir. Ma'am, it says the ticket number is closed. Wait, ma'am. One ticket..."
1142,dba7c76bf430456783dde8889ea9d3c3,9," I have kept it on my email. Yes sir, please raise the screenshot for the pledging. I will share the screenshot on the mail. I don't get it."
1143,dba7c76bf430456783dde8889ea9d3c3,8," Sir, as our team had reverted back to you four days ago, thank you for reaching out with respect to your query. We would like to inform you that Kandy provides the screenshot of the error page so that we can assist you as early as possible. Can you attach that screenshot there, sir? Ma'am, not that. This is the second, this is what I had already said for that, flex regarding, and before that I had already complained about RN."
